Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-11,Missouri,Clinton County,-54.0,-10.0,,,-20.0,
2020-04-11,Missouri,Cole County,-43.0,1.0,,,-27.0,22.0
2020-04-11,Missouri,Cooper County,-30.0,-2.0,,-17.0,-21.0,
2020-04-11,Missouri,Crawford County,-32.0,1.0,,-18.0,-28.0,
2020-04-11,Missouri,Dade County,,,,,-38.0,
2020-04-11,Missouri,Dallas County,-10.0,17.0,,,-25.0,
2020-04-11,Missouri,Daviess County,,,,,-26.0,
2020-04-11,Missouri,DeKalb County,-11.0,3.0,,,-34.0,
2020-04-11,Missouri,Dent County,-17.0,,,,-11.0,
2020-04-11,Missouri,Douglas County,-24.0,-21.0,,,-33.0,
2020-04-11,Missouri,Dunklin County,-26.0,21.0,,,-9.0,
2020-04-11,Missouri,Franklin County,-39.0,16.0,22.0,-23.0,-28.0,12.0
2020-04-11,Missouri,Gasconade County,-34.0,,,,-30.0,
2020-04-11,Missouri,Gentry County,,,,,-50.0,
2020-04-11,Missouri,Greene County,-55.0,-22.0,-25.0,-35.0,-36.0,12.0
2020-04-11,Missouri,Grundy County,-2.0,2.0,,,-27.0,
2020-04-11,Missouri,Harrison County,-81.0,-20.0,,-14.0,-32.0,
2020-04-11,Missouri,Henry County,-34.0,11.0,,,-20.0,-1.0
2020-04-11,Missouri,Hickory County,,,,,-25.0,
2020-04-11,Missouri,Howard County,,,,,-33.0,
2020-04-11,Missouri,Howell County,-43.0,-5.0,,-12.0,-23.0,13.0
2020-04-11,Missouri,Iron County,-60.0,10.0,44.0,,-32.0,
2020-04-11,Missouri,Jackson County,-46.0,-3.0,-6.0,-10.0,-37.0,12.0
2020-04-11,Missouri,Jasper County,-40.0,-1.0,1.0,-17.0,-30.0,11.0
2020-04-11,Missouri,Jefferson County,-38.0,5.0,6.0,-3.0,-32.0,13.0
2020-04-11,Missouri,Johnson County,-41.0,10.0,,,-29.0,19.0
2020-04-11,Missouri,Laclede County,-37.0,-3.0,,,-26.0,15.0
2020-04-11,Missouri,Lafayette County,-31.0,-3.0,,-18.0,-27.0,15.0
2020-04-11,Missouri,Lawrence County,-18.0,18.0,,-31.0,-29.0,12.0
2020-04-11,Missouri,Lewis County,-27.0,,,,-41.0,
2020-04-11,Missouri,Lincoln County,-36.0,14.0,,,-30.0,19.0
2020-04-11,Missouri,Linn County,-32.0,-4.0,,,-29.0,
2020-04-11,Missouri,Livingston County,-11.0,11.0,,,-23.0,
2020-04-11,Missouri,Macon County,-20.0,6.0,,-20.0,-25.0,
2020-04-11,Missouri,Madison County,-19.0,,,,-30.0,
2020-04-11,Missouri,Maries County,,,,,-38.0,
2020-04-11,Missouri,Marion County,-38.0,-2.0,,-38.0,-29.0,13.0
2020-04-11,Missouri,McDonald County,-28.0,1.0,,,-16.0,-4.0
2020-04-11,Missouri,Miller County,-34.0,13.0,-32.0,,-29.0,-3.0
2020-04-11,Missouri,Mississippi County,-48.0,,,-41.0,-26.0,
2020-04-11,Missouri,Moniteau County,-22.0,23.0,,,-38.0,
2020-04-11,Missouri,Monroe County,-61.0,,,,-37.0,
2020-04-11,Missouri,Montgomery County,-54.0,2.0,,,-30.0,
2020-04-11,Missouri,Morgan County,-26.0,21.0,,,-26.0,
2020-04-11,Missouri,New Madrid County,-28.0,7.0,,-37.0,-12.0,
2020-04-11,Missouri,Newton County,-43.0,-7.0,52.0,-24.0,-28.0,16.0
2020-04-11,Missouri,Nodaway County,-40.0,-17.0,,,-25.0,
2020-04-11,Missouri,Oregon County,-9.0,2.0,,,-33.0,
2020-04-11,Missouri,Osage County,-74.0,-7.0,,,-44.0,
2020-04-11,Missouri,Ozark County,,,,,-32.0,
2020-04-11,Missouri,Pemiscot County,-34.0,22.0,,-40.0,-17.0,
2020-04-11,Missouri,Perry County,-42.0,-16.0,,,-19.0,
2020-04-11,Missouri,Pettis County,-38.0,-1.0,,,-29.0,17.0
2020-04-11,Missouri,Phelps County,-49.0,-8.0,,-26.0,-26.0,18.0
2020-04-11,Missouri,Pike County,-38.0,-11.0,,,-13.0,
2020-04-11,Missouri,Platte County,-55.0,26.0,8.0,-83.0,-36.0,14.0
2020-04-11,Missouri,Polk County,-37.0,-2.0,-46.0,,-24.0,12.0
2020-04-11,Missouri,Pulaski County,-40.0,-6.0,,-60.0,-17.0,16.0
2020-04-11,Missouri,Putnam County,,,,,-33.0,
2020-04-11,Missouri,Ralls County,-54.0,,,-17.0,-33.0,
2020-04-11,Missouri,Randolph County,-35.0,-8.0,,,-15.0,1.0
2020-04-11,Missouri,Ray County,-32.0,5.0,,,-34.0,7.0
2020-04-11,Missouri,Ripley County,-5.0,-2.0,,,-43.0,
2020-04-11,Missouri,Saline County,-30.0,1.0,,,-19.0,0.0
2020-04-11,Missouri,Schuyler County,,,,,-33.0,
2020-04-11,Missouri,Scott County,-40.0,6.0,,-27.0,-20.0,15.0
2020-04-11,Missouri,Shannon County,,,,,-40.0,
2020-04-11,Missouri,Shelby County,,,,,-28.0,
2020-04-11,Missouri,St. Charles County,-50.0,6.0,24.0,-23.0,-39.0,14.0
2020-04-11,Missouri,St. Clair County,-14.0,8.0,,-25.0,-33.0,
2020-04-11,Missouri,St. Francois County,-36.0,4.0,-29.0,,-22.0,15.0
2020-04-11,Missouri,St. Louis,-62.0,-4.0,-33.0,-40.0,-40.0,14.0
2020-04-11,Missouri,St. Louis County,-49.0,-5.0,-5.0,-55.0,-39.0,15.0
2020-04-11,Missouri,Ste. Genevieve County,-41.0,,,-20.0,-20.0,
2020-04-11,Missouri,Stoddard County,-32.0,-2.0,,,-15.0,-2.0
2020-04-11,Missouri,Stone County,-20.0,14.0,,,-32.0,9.0
2020-04-11,Missouri,Sullivan County,,,,,-7.0,
2020-04-11,Missouri,Taney County,-57.0,-4.0,-27.0,,-48.0,16.0
2020-04-11,Missouri,Texas County,-76.0,97.0,,,-18.0,
2020-04-11,Missouri,Vernon County,-35.0,6.0,,-29.0,-14.0,
2020-04-11,Missouri,Warren County,-27.0,6.0,,-15.0,-31.0,18.0
2020-04-11,Missouri,Washington County,-9.0,20.0,,,-18.0,
2020-04-11,Missouri,Wayne County,0.0,9.0,,,-39.0,
2020-04-11,Missouri,Webster County,-31.0,4.0,,-36.0,-27.0,13.0
2020-04-11,Missouri,Wright County,-35.0,23.0,,,-18.0,
2020-04-11,Montana,Total,-55.0,-11.0,-51.0,-46.0,-39.0,15.0
2020-04-11,Montana,Beaverhead County,-39.0,-20.0,,,-34.0,
2020-04-11,Montana,Big Horn County,-31.0,-7.0,,-20.0,-38.0,
2020-04-11,Montana,Blaine County,,,,,-51.0,
2020-04-11,Montana,Broadwater County,-67.0,-5.0,,,-43.0,
2020-04-11,Montana,Carbon County,-61.0,-21.0,,,-47.0,
2020-04-11,Montana,Cascade County,-58.0,-26.0,-60.0,-73.0,-41.0,15.0
2020-04-11,Montana,Custer County,-35.0,,,,-36.0,
2020-04-11,Montana,Dawson County,-60.0,-2.0,,,-34.0,
2020-04-11,Montana,Deer Lodge County,-51.0,-12.0,,,-40.0,
2020-04-11,Montana,Fergus County,-38.0,-22.0,,,-38.0,
2020-04-11,Montana,Flathead County,-49.0,-12.0,-56.0,-41.0,-39.0,13.0
2020-04-11,Montana,Gallatin County,-64.0,-27.0,-61.0,-70.0,-50.0,19.0
2020-04-11,Montana,Glacier County,-59.0,-17.0,,,-63.0,
2020-04-11,Montana,Hill County,-32.0,4.0,,,-32.0,
2020-04-11,Montana,Jefferson County,-64.0,,,,-45.0,
2020-04-11,Montana,Lake County,-26.0,-9.0,,,-29.0,1.0
2020-04-11,Montana,Lewis and Clark County,-55.0,-22.0,-56.0,,-41.0,19.0
2020-04-11,Montana,Lincoln County,-81.0,-18.0,,,-32.0,
2020-04-11,Montana,Madison County,-100.0,,-62.0,,-59.0,
2020-04-11,Montana,Mineral County,,-61.0,,,-38.0,
2020-04-11,Montana,Missoula County,-54.0,-19.0,-44.0,-41.0,-41.0,15.0
2020-04-11,Montana,Park County,-49.0,-16.0,,,-45.0,
2020-04-11,Montana,Pondera County,-56.0,,,,,
2020-04-11,Montana,Powell County,,,,,-35.0,
2020-04-11,Montana,Ravalli County,-35.0,6.0,,,-35.0,12.0
2020-04-11,Montana,Richland County,-43.0,-15.0,,,-36.0,
2020-04-11,Montana,Roosevelt County,-20.0,-20.0,,,-50.0,
2020-04-11,Montana,Rosebud County,,,,,-40.0,
2020-04-11,Montana,Sanders County,-60.0,-24.0,,,-39.0,
2020-04-11,Montana,Silver Bow County,-44.0,3.0,,-35.0,-40.0,11.0
2020-04-11,Montana,Stillwater County,-47.0,,,-28.0,-38.0,
2020-04-11,Montana,Teton County,,,,,-34.0,
2020-04-11,Montana,Valley County,-68.0,,,,-37.0,
2020-04-11,Montana,Yellowstone County,-53.0,-7.0,-43.0,-59.0,-36.0,14.0
2020-04-11,Nebraska,Total,-39.0,4.0,52.0,-21.0,-29.0,11.0
2020-04-11,Nebraska,Adams County,-38.0,-9.0,,,-19.0,18.0
2020-04-11,Nebraska,Antelope County,,,,,-26.0,
2020-04-11,Nebraska,Box Butte County,-28.0,-2.0,,,-13.0,
2020-04-11,Nebraska,Buffalo County,-53.0,-8.0,,-17.0,-33.0,21.0
2020-04-11,Nebraska,Burt County,-58.0,,,,-33.0,
2020-04-11,Nebraska,Butler County,-55.0,,,,-36.0,
2020-04-11,Nebraska,Cass County,-45.0,,-63.0,,-29.0,12.0
2020-04-11,Nebraska,Cedar County,,,,,-42.0,
2020-04-11,Nebraska,Cherry County,-68.0,,,,-39.0,
2020-04-11,Nebraska,Cheyenne County,-29.0,-20.0,,6.0,-43.0,
2020-04-11,Nebraska,Clay County,,,,,-42.0,
2020-04-11,Nebraska,Colfax County,-65.0,-8.0,,,-8.0,
2020-04-11,Nebraska,Cuming County,-37.0,,,,-36.0,
2020-04-11,Nebraska,Custer County,-49.0,-11.0,,,-30.0,
2020-04-11,Nebraska,Dakota County,-18.0,49.0,,,13.0,1.0
2020-04-11,Nebraska,Dawes County,-38.0,,,,-35.0,
2020-04-11,Nebraska,Dawson County,-21.0,0.0,,,-20.0,-2.0
2020-04-11,Nebraska,Deuel County,,,,3.0,,
2020-04-11,Nebraska,Dixon County,,,,,-30.0,
2020-04-11,Nebraska,Dodge County,-24.0,3.0,,-14.0,-29.0,16.0
2020-04-11,Nebraska,Douglas County,-45.0,6.0,-4.0,-34.0,-34.0,12.0
2020-04-11,Nebraska,Fillmore County,,,,,-27.0,
2020-04-11,Nebraska,Gage County,-34.0,9.0,,,-21.0,1.0
2020-04-11,Nebraska,Hall County,-49.0,-20.0,,-9.0,-35.0,20.0
2020-04-11,Nebraska,Hamilton County,-58.0,,,-1.0,-34.0,
2020-04-11,Nebraska,Holt County,-25.0,-4.0,,,-26.0,
2020-04-11,Nebraska,Howard County,,,,,-38.0,
2020-04-11,Nebraska,Jefferson County,-25.0,,,,-34.0,
2020-04-11,Nebraska,Johnson County,,,,,-34.0,
2020-04-11,Nebraska,Kearney County,,,,,-42.0,
2020-04-11,Nebraska,Keith County,-36.0,-22.0,,0.0,-29.0,
2020-04-11,Nebraska,Kimball County,,,,,-49.0,
2020-04-11,Nebraska,Knox County,,,,,-45.0,
2020-04-11,Nebraska,Lancaster County,-40.0,-5.0,117.0,-19.0,-30.0,11.0
2020-04-11,Nebraska,Lincoln County,-38.0,3.0,,-14.0,-22.0,14.0
2020-04-11,Nebraska,Madison County,-38.0,3.0,,,-23.0,16.0
2020-04-11,Nebraska,Merrick County,-30.0,,,,-37.0,
2020-04-11,Nebraska,Morrill County,,,,,-36.0,
2020-04-11,Nebraska,Nemaha County,-58.0,,,,-32.0,
2020-04-11,Nebraska,Otoe County,-21.0,51.0,,,-23.0,
2020-04-11,Nebraska,Phelps County,-29.0,16.0,,,-45.0,
2020-04-11,Nebraska,Pierce County,,,,,-40.0,
2020-04-11,Nebraska,Platte County,-35.0,0.0,,-8.0,-16.0,19.0
2020-04-11,Nebraska,Polk County,,,,,-37.0,
2020-04-11,Nebraska,Red Willow County,-24.0,,,,-24.0,
2020-04-11,Nebraska,Richardson County,-36.0,-2.0,,,-23.0,
2020-04-11,Nebraska,Saline County,-23.0,14.0,,,-34.0,
2020-04-11,Nebraska,Sarpy County,-38.0,0.0,115.0,-6.0,-31.0,12.0
2020-04-11,Nebraska,Saunders County,-35.0,20.0,,,-24.0,
2020-04-11,Nebraska,Scotts Bluff County,-36.0,-1.0,,,-26.0,14.0
2020-04-11,Nebraska,Seward County,-33.0,,,,-19.0,
2020-04-11,Nebraska,Stanton County,,,,,-33.0,
2020-04-11,Nebraska,Thayer County,,,,,-17.0,
2020-04-11,Nebraska,Thurston County,,,,,-40.0,
2020-04-11,Nebraska,Washington County,-25.0,-9.0,,,-21.0,
2020-04-11,Nebraska,Wayne County,-39.0,,,,-45.0,
2020-04-11,Nebraska,York County,-48.0,,,-17.0,-27.0,
2020-04-11,Nevada,Total,-45.0,-13.0,-43.0,-55.0,-53.0,16.0
2020-04-11,Nevada,Carson City,-35.0,-2.0,34.0,,-40.0,20.0
2020-04-11,Nevada,Churchill County,-19.0,-15.0,,,-31.0,5.0
2020-04-11,Nevada,Clark County,-47.0,-15.0,-50.0,-59.0,-56.0,18.0
2020-04-11,Nevada,Douglas County,-54.0,-42.0,-32.0,,-46.0,19.0
2020-04-11,Nevada,Elko County,-43.0,20.0,7.0,0.0,-34.0,16.0
2020-04-11,Nevada,Humboldt County,-49.0,2.0,,-13.0,-26.0,
2020-04-11,Nevada,Lander County,-57.0,-14.0,,,-48.0,
2020-04-11,Nevada,Lyon County,-21.0,16.0,,-20.0,-40.0,18.0
2020-04-11,Nevada,Mineral County,,,,-21.0,,
2020-04-11,Nevada,Nye County,-29.0,-14.0,-61.0,-20.0,-38.0,15.0
2020-04-11,Nevada,Pershing County,,,,-10.0,-30.0,
2020-04-11,Nevada,Storey County,-67.0,,,,-51.0,
2020-04-11,Nevada,Washoe County,-43.0,-11.0,19.0,-53.0,-45.0,14.0
2020-04-11,Nevada,White Pine County,-57.0,-13.0,,-14.0,-21.0,
2020-04-11,New Hampshire,Total,-42.0,-7.0,4.0,-51.0,-37.0,13.0
2020-04-11,New Hampshire,Belknap County,-33.0,0.0,-53.0,,-35.0,23.0
2020-04-11,New Hampshire,Carroll County,-54.0,-18.0,-15.0,,-42.0,22.0
2020-04-11,New Hampshire,Cheshire County,-33.0,-6.0,-22.0,,-33.0,23.0
2020-04-11,New Hampshire,Coos County,-43.0,9.0,-56.0,,-37.0,10.0
2020-04-11,New Hampshire,Grafton County,-49.0,-18.0,-63.0,-33.0,-43.0,25.0
2020-04-11,New Hampshire,Hillsborough County,-48.0,-9.0,97.0,-40.0,-38.0,14.0
2020-04-11,New Hampshire,Merrimack County,-39.0,-6.0,-4.0,-57.0,-34.0,13.0
2020-04-11,New Hampshire,Rockingham County,-41.0,-4.0,63.0,-57.0,-37.0,14.0
2020-04-11,New Hampshire,Strafford County,-35.0,-6.0,-20.0,-59.0,-36.0,13.0
2020-04-11,New Hampshire,Sullivan County,-25.0,-9.0,,,-30.0,23.0
2020-04-11,New Jersey,Total,-61.0,-3.0,-12.0,-65.0,-47.0,18.0
2020-04-11,New Jersey,Atlantic County,-60.0,6.0,56.0,-62.0,-56.0,17.0
2020-04-11,New Jersey,Bergen County,-72.0,-5.0,-21.0,-56.0,-55.0,21.0
2020-04-11,New Jersey,Burlington County,-57.0,17.0,3.0,-41.0,-38.0,16.0
2020-04-11,New Jersey,Camden County,-56.0,6.0,-33.0,-55.0,-40.0,16.0
2020-04-11,New Jersey,Cape May County,-52.0,7.0,25.0,-46.0,-36.0,12.0
2020-04-11,New Jersey,Cumberland County,-36.0,-2.0,-12.0,-26.0,-27.0,12.0
2020-04-11,New Jersey,Essex County,-65.0,-13.0,-30.0,-77.0,-48.0,20.0
2020-04-11,New Jersey,Gloucester County,-52.0,-5.0,-8.0,-8.0,-37.0,15.0
2020-04-11,New Jersey,Hudson County,-64.0,-16.0,-51.0,-70.0,-58.0,21.0
2020-04-11,New Jersey,Hunterdon County,-62.0,14.0,,-38.0,-45.0,32.0
2020-04-11,New Jersey,Mercer County,-63.0,30.0,-2.0,-72.0,-42.0,17.0
2020-04-11,New Jersey,Middlesex County,-70.0,-1.0,-6.0,-69.0,-50.0,20.0
2020-04-11,New Jersey,Monmouth County,-63.0,13.0,24.0,-49.0,-43.0,17.0
2020-04-11,New Jersey,Morris County,-66.0,9.0,15.0,-51.0,-49.0,19.0
2020-04-11,New Jersey,Ocean County,-55.0,9.0,0.0,-50.0,-40.0,15.0
2020-04-11,New Jersey,Passaic County,-67.0,-14.0,0.0,-46.0,-54.0,20.0
2020-04-11,New Jersey,Salem County,-37.0,-16.0,-18.0,-61.0,-28.0,22.0
2020-04-11,New Jersey,Somerset County,-68.0,10.0,-12.0,-46.0,-47.0,20.0
2020-04-11,New Jersey,Sussex County,-49.0,-1.0,42.0,-45.0,-40.0,16.0
2020-04-11,New Jersey,Union County,-63.0,-12.0,-40.0,-53.0,-52.0,20.0
2020-04-11,New Jersey,Warren County,-37.0,-8.0,32.0,-44.0,-37.0,16.0
2020-04-11,New Mexico,Total,-46.0,-10.0,-22.0,-36.0,-36.0,14.0
2020-04-11,New Mexico,Bernalillo County,-48.0,-12.0,-2.0,-39.0,-40.0,14.0
2020-04-11,New Mexico,Chaves County,-43.0,-11.0,-38.0,-57.0,-26.0,11.0
2020-04-11,New Mexico,Cibola County,-44.0,8.0,,-28.0,-35.0,
2020-04-11,New Mexico,Colfax County,-64.0,-29.0,,-48.0,-43.0,
2020-04-11,New Mexico,Curry County,-33.0,-4.0,-33.0,-19.0,-23.0,18.0
2020-04-11,New Mexico,Doña Ana County,-42.0,-14.0,-55.0,-32.0,-36.0,14.0
2020-04-11,New Mexico,Eddy County,-37.0,-9.0,-36.0,-35.0,-23.0,13.0
2020-04-11,New Mexico,Grant County,-37.0,4.0,,,-32.0,2.0
2020-04-11,New Mexico,Guadalupe County,-44.0,-9.0,,-21.0,,
2020-04-11,New Mexico,Hidalgo County,-54.0,,,-41.0,,
2020-04-11,New Mexico,Lea County,-40.0,-5.0,-22.0,-50.0,-19.0,13.0
2020-04-11,New Mexico,Lincoln County,-72.0,-33.0,-76.0,,-49.0,
2020-04-11,New Mexico,Los Alamos County,-66.0,-34.0,,,-53.0,
2020-04-11,New Mexico,Luna County,-43.0,-20.0,-55.0,-38.0,-23.0,
2020-04-11,New Mexico,McKinley County,-70.0,-48.0,,-25.0,-32.0,21.0
2020-04-11,New Mexico,Otero County,-41.0,-12.0,-55.0,,-36.0,19.0
2020-04-11,New Mexico,Quay County,-15.0,1.0,,-14.0,-39.0,
2020-04-11,New Mexico,Rio Arriba County,-17.0,-15.0,,,-35.0,12.0
2020-04-11,New Mexico,Roosevelt County,-26.0,-17.0,,,-18.0,
2020-04-11,New Mexico,San Juan County,-55.0,-16.0,-9.0,-52.0,-34.0,16.0
2020-04-11,New Mexico,San Miguel County,-22.0,-6.0,,-46.0,-22.0,-1.0
2020-04-11,New Mexico,Sandoval County,-35.0,-4.0,18.0,-46.0,-43.0,14.0
2020-04-11,New Mexico,Santa Fe County,-51.0,-15.0,-30.0,-36.0,-46.0,15.0
2020-04-11,New Mexico,Sierra County,-39.0,4.0,,,-28.0,
2020-04-11,New Mexico,Socorro County,-42.0,-7.0,,,-34.0,
2020-04-11,New Mexico,Taos County,-62.0,-14.0,-7.0,,-47.0,1.0
2020-04-11,New Mexico,Torrance County,-24.0,9.0,,-22.0,-22.0,
2020-04-11,New Mexico,Union County,,,,-46.0,,
2020-04-11,New Mexico,Valencia County,-34.0,39.0,-25.0,-33.0,-34.0,13.0
2020-04-11,New York,Total,-62.0,-4.0,-12.0,-65.0,-48.0,18.0
2020-04-11,New York,Albany County,-62.0,37.0,66.0,-54.0,-37.0,14.0
2020-04-11,New York,Allegany County,-35.0,-15.0,,,-31.0,18.0
2020-04-11,New York,Bronx County,-61.0,-12.0,-20.0,-48.0,-52.0,19.0
2020-04-11,New York,Broome County,-50.0,5.0,40.0,-38.0,-36.0,13.0
2020-04-11,New York,Cattaraugus County,-45.0,19.0,7.0,,-38.0,25.0
2020-04-11,New York,Cayuga County,-38.0,10.0,,-46.0,-29.0,25.0
2020-04-11,New York,Chautauqua County,-38.0,12.0,-22.0,,-38.0,11.0
2020-04-11,New York,Chemung County,-53.0,37.0,,-57.0,-23.0,13.0
2020-04-11,New York,Chenango County,-45.0,9.0,,,-33.0,24.0
2020-04-11,New York,Clinton County,-56.0,39.0,,-71.0,-30.0,23.0
2020-04-11,New York,Columbia County,-48.0,20.0,,-29.0,-33.0,22.0
2020-04-11,New York,Cortland County,-43.0,6.0,,-39.0,-33.0,21.0
2020-04-11,New York,Delaware County,-40.0,0.0,,,-39.0,10.0
2020-04-11,New York,Dutchess County,-58.0,51.0,102.0,-53.0,-39.0,16.0
2020-04-11,New York,Erie County,-58.0,12.0,20.0,-44.0,-44.0,15.0
2020-04-11,New York,Essex County,-66.0,-29.0,-37.0,,-47.0,3.0
2020-04-11,New York,Franklin County,-47.0,-11.0,,,-33.0,19.0
2020-04-11,New York,Fulton County,-40.0,-12.0,,,-25.0,20.0
2020-04-11,New York,Genesee County,-40.0,1.0,,-58.0,-37.0,26.0
2020-04-11,New York,Greene County,-32.0,5.0,-33.0,,-30.0,18.0
2020-04-11,New York,Herkimer County,-37.0,9.0,,-62.0,-32.0,23.0
2020-04-11,New York,Jefferson County,-39.0,21.0,,,-27.0,10.0
2020-04-11,New York,Kings County,-67.0,-19.0,-9.0,-61.0,-53.0,19.0
2020-04-11,New York,Lewis County,-51.0,-9.0,,,-23.0,
2020-04-11,New York,Livingston County,-44.0,36.0,,-41.0,-33.0,27.0
2020-04-11,New York,Madison County,-35.0,4.0,,-51.0,-32.0,26.0
2020-04-11,New York,Monroe County,-54.0,12.0,97.0,-33.0,-40.0,14.0
2020-04-11,New York,Montgomery County,-34.0,-11.0,,-9.0,-27.0,21.0
2020-04-11,New York,Nassau County,-67.0,-3.0,39.0,-61.0,-52.0,20.0
2020-04-11,New York,New York County,-86.0,-42.0,-61.0,-78.0,-55.0,19.0
2020-04-11,New York,Niagara County,-45.0,35.0,-24.0,-53.0,-41.0,13.0
2020-04-11,New York,Oneida County,-48.0,34.0,36.0,-31.0,-36.0,13.0
2020-04-11,New York,Onondaga County,-55.0,0.0,57.0,-47.0,-40.0,14.0
2020-04-11,New York,Ontario County,-52.0,1.0,79.0,-62.0,-37.0,13.0
2020-04-11,New York,Orange County,-54.0,6.0,149.0,-45.0,-40.0,16.0
2020-04-11,New York,Orleans County,-41.0,8.0,,,-35.0,19.0
2020-04-11,New York,Oswego County,-31.0,20.0,-15.0,,-34.0,12.0
2020-04-11,New York,Otsego County,-46.0,7.0,,,-39.0,24.0
2020-04-11,New York,Putnam County,-58.0,-20.0,-36.0,-49.0,-45.0,31.0
2020-04-11,New York,Queens County,-71.0,-22.0,11.0,-73.0,-62.0,23.0
2020-04-11,New York,Rensselaer County,-47.0,32.0,-7.0,-47.0,-34.0,13.0
2020-04-11,New York,Richmond County,-62.0,6.0,-9.0,-54.0,-48.0,19.0
2020-04-11,New York,Rockland County,-68.0,-8.0,146.0,-61.0,-50.0,17.0
2020-04-11,New York,Saratoga County,-55.0,25.0,15.0,-40.0,-35.0,13.0
2020-04-11,New York,Schenectady County,-50.0,27.0,2.0,-39.0,-34.0,13.0
2020-04-11,New York,Schoharie County,-31.0,-4.0,,,-15.0,3.0
2020-04-11,New York,Schuyler County,-27.0,4.0,,,-26.0,
2020-04-11,New York,Seneca County,-37.0,2.0,,-62.0,-28.0,15.0
2020-04-11,New York,St. Lawrence County,-47.0,22.0,-6.0,,-34.0,11.0
2020-04-11,New York,Steuben County,-46.0,8.0,-29.0,-32.0,-27.0,13.0
2020-04-11,New York,Suffolk County,-57.0,9.0,109.0,-62.0,-45.0,17.0
2020-04-11,New York,Sullivan County,-43.0,9.0,,,-35.0,24.0
2020-04-11,New York,Tioga County,-41.0,-2.0,,,-33.0,24.0
2020-04-11,New York,Tompkins County,-60.0,37.0,-34.0,-29.0,-43.0,32.0
2020-04-11,New York,Ulster County,-46.0,8.0,151.0,-59.0,-36.0,14.0
2020-04-11,New York,Warren County,-45.0,7.0,51.0,-41.0,-37.0,21.0
2020-04-11,New York,Washington County,-32.0,20.0,,,-30.0,21.0
2020-04-11,New York,Wayne County,-36.0,64.0,,,-31.0,11.0
2020-04-11,New York,Westchester County,-68.0,0.0,116.0,-51.0,-48.0,19.0
2020-04-11,New York,Wyoming County,-14.0,-8.0,,,-27.0,18.0
2020-04-11,New York,Yates County,-17.0,-2.0,,,-32.0,
2020-04-11,North Carolina,Total,-40.0,-5.0,20.0,-49.0,-35.0,11.0
2020-04-11,North Carolina,Alamance County,-43.0,4.0,57.0,-32.0,-32.0,11.0
2020-04-11,North Carolina,Alexander County,-30.0,13.0,,,-33.0,16.0
2020-04-11,North Carolina,Alleghany County,-29.0,-5.0,,,-42.0,
2020-04-11,North Carolina,Anson County,-50.0,-1.0,,,-28.0,
2020-04-11,North Carolina,Ashe County,-28.0,-14.0,,,-29.0,
2020-04-11,North Carolina,Avery County,-57.0,-20.0,,,-31.0,
2020-04-11,North Carolina,Beaufort County,-26.0,1.0,25.0,,-20.0,13.0
2020-04-11,North Carolina,Bertie County,-53.0,3.0,,,-18.0,
2020-04-11,North Carolina,Bladen County,-23.0,6.0,-27.0,,-25.0,12.0
2020-04-11,North Carolina,Brunswick County,-32.0,-3.0,-12.0,-62.0,-32.0,10.0
2020-04-11,North Carolina,Buncombe County,-58.0,-18.0,7.0,-66.0,-43.0,12.0
2020-04-11,North Carolina,Burke County,-32.0,3.0,43.0,,-29.0,8.0
2020-04-11,North Carolina,Cabarrus County,-46.0,-8.0,38.0,-34.0,-38.0,13.0
2020-04-11,North Carolina,Caldwell County,-28.0,5.0,-2.0,,-28.0,9.0
2020-04-11,North Carolina,Camden County,-46.0,,,,-50.0,
2020-04-11,North Carolina,Carteret County,-38.0,-3.0,-16.0,,-30.0,17.0
2020-04-11,North Carolina,Caswell County,-28.0,4.0,,,-27.0,
2020-04-11,North Carolina,Catawba County,-48.0,-7.0,39.0,-28.0,-35.0,11.0
2020-04-11,North Carolina,Chatham County,-26.0,-11.0,,,-29.0,22.0
2020-04-11,North Carolina,Cherokee County,-38.0,-12.0,,,-43.0,1.0
2020-04-11,North Carolina,Chowan County,-13.0,10.0,,,-24.0,
2020-04-11,North Carolina,Clay County,-54.0,-12.0,,,-33.0,
2020-04-11,North Carolina,Cleveland County,-32.0,9.0,16.0,,-30.0,9.0
2020-04-11,North Carolina,Columbus County,-28.0,10.0,,,-24.0,18.0
2020-04-11,North Carolina,Craven County,-37.0,-3.0,12.0,-50.0,-32.0,10.0
2020-04-11,North Carolina,Cumberland County,-39.0,-7.0,6.0,-40.0,-34.0,11.0
2020-04-11,North Carolina,Currituck County,-25.0,-9.0,,,-23.0,8.0
2020-04-11,North Carolina,Dare County,-51.0,-18.0,-39.0,,-34.0,12.0
2020-04-11,North Carolina,Davidson County,-30.0,6.0,81.0,-20.0,-35.0,9.0
2020-04-11,North Carolina,Davie County,-29.0,3.0,,-41.0,-33.0,17.0
2020-04-11,North Carolina,Duplin County,-37.0,7.0,,-32.0,-24.0,17.0
2020-04-11,North Carolina,Durham County,-48.0,-18.0,-6.0,-33.0,-41.0,14.0
2020-04-11,North Carolina,Edgecombe County,-13.0,17.0,,,-35.0,19.0
2020-04-11,North Carolina,Forsyth County,-39.0,-8.0,95.0,1.0,-38.0,11.0
2020-04-11,North Carolina,Franklin County,-18.0,10.0,,,-30.0,22.0
